datetime,vote_amount,block_amount
17/02/2021 07:23,30353980.0527,58952
17/02/2021 07:28,30354080.1227,58953
17/02/2021 07:33,30354180.1327,58954
17/02/2021 07:38,30354280.1627,58955
17/02/2021 07:43,30354480.1927,58957
17/02/2021 07:48,30355636.5545,58959
17/02/2021 07:53,30355836.6145,58961
17/02/2021 07:58,30355836.6145,58961
17/02/2021 08:03,30355836.6145,58961
17/02/2021 08:08,30355936.6645,58962
17/02/2021 08:13,30354036.6945,58963
17/02/2021 08:18,30354136.7245,58964
17/02/2021 08:23,30354136.7245,58964
17/02/2021 08:28,30354236.7345,58965
17/02/2021 08:33,30354298.3985,58965
17/02/2021 08:38,30354298.3985,58965
17/02/2021 08:43,30355307.2971,58966
17/02/2021 08:48,30355307.2971,58966
17/02/2021 08:53,30355307.2971,58966
17/02/2021 08:58,30355307.2971,58966
17/02/2021 09:03,30355307.2971,58966
17/02/2021 09:08,30356308.4319,58966
17/02/2021 09:13,30356308.4319,58966
17/02/2021 09:18,30356408.4819,58967
17/02/2021 09:23,30356408.4819,58967
17/02/2021 09:28,30356508.5019,58968
17/02/2021 09:33,30356508.5019,58968
17/02/2021 09:38,30356508.5019,58968
17/02/2021 09:43,30356508.5019,58968
17/02/2021 09:48,30356708.5219,58970
17/02/2021 09:53,30356708.5219,58970
17/02/2021 09:58,30356708.5219,58970
17/02/2021 10:03,30356808.5719,58971
17/02/2021 10:08,30356808.5719,58971
17/02/2021 10:13,30356908.5719,58972
17/02/2021 10:18,30356908.5719,58972
17/02/2021 10:23,30356908.5719,58972
17/02/2021 10:28,30274682.2608,58973
17/02/2021 10:33,30274682.2608,58973
17/02/2021 10:38,30274782.2808,58974
17/02/2021 10:43,30274882.2908,58975
17/02/2021 10:48,30274882.2908,58975
17/02/2021 10:53,30274982.3208,58976
17/02/2021 10:58,30275082.3408,58977
17/02/2021 11:03,30275086.3707,58977
17/02/2021 11:08,30275086.3707,58977
17/02/2021 11:13,30275186.5007,58978
17/02/2021 11:18,30272976.401,58978
17/02/2021 11:23,30273076.401,58979
17/02/2021 11:28,30273076.401,58979
17/02/2021 11:33,30273076.401,58979
17/02/2021 11:38,30273076.401,58979
17/02/2021 11:43,30273176.431,58980
17/02/2021 11:48,30273276.461,58981
17/02/2021 11:53,30275392.1855,58982
17/02/2021 11:58,30275392.1855,58982
17/02/2021 12:03,30275492.1955,58983
17/02/2021 12:08,30275612.1509,58983
17/02/2021 12:13,30275712.2009,58984
17/02/2021 12:18,30275712.2009,58984
17/02/2021 12:23,30275812.2009,58985
17/02/2021 12:28,30276112.2309,58988
17/02/2021 12:33,30276112.2309,58988
17/02/2021 12:38,30276112.2309,58988
17/02/2021 12:43,30276115.1238,58988
17/02/2021 12:48,30276215.1338,58989
17/02/2021 12:53,30276215.1338,58989
17/02/2021 12:58,30276215.1338,58989
17/02/2021 13:03,30276815.1338,58990
17/02/2021 13:08,30276815.1338,58990
17/02/2021 13:13,30276815.1338,58990
17/02/2021 13:18,30277929.5867,58990
17/02/2021 13:23,30277929.5867,58990
17/02/2021 13:28,30278129.6067,58993
17/02/2021 13:33,30278329.6267,58994
17/02/2021 13:38,30278329.6267,58994
17/02/2021 13:43,30278529.6667,58996
17/02/2021 13:48,30278529.6667,58996
17/02/2021 13:53,30278729.6967,58998
17/02/2021 13:58,30279036.7368,59001
17/02/2021 14:03,30281087.0205,59001
17/02/2021 14:08,30281087.0205,59001
17/02/2021 14:13,30284322.2921,59001
17/02/2021 14:18,30284522.3821,59003
17/02/2021 14:23,30285722.3721,59005
17/02/2021 14:28,30285722.3721,59005
17/02/2021 14:33,30285722.3721,59005
17/02/2021 14:38,30286722.8716,59005
17/02/2021 14:43,30286722.8716,59005
17/02/2021 14:48,30286722.8716,59005
17/02/2021 14:53,30286822.8816,59006
17/02/2021 14:58,30286822.8816,59006
17/02/2021 15:03,30286822.8816,59006
17/02/2021 15:08,30286909.4535,59006
17/02/2021 15:13,30286909.4535,59006
17/02/2021 15:18,30286909.4535,59006
