datetime,vote_amount,block_amount
17/02/2021 04:28,16208566.6046,1384
17/02/2021 04:33,16208566.6046,1384
17/02/2021 04:38,16208566.6046,1384
17/02/2021 04:43,16207388.1429,1384
17/02/2021 04:48,16207856.2703,1385
17/02/2021 04:53,16291977.9703,1385
17/02/2021 04:58,16291977.9703,1385
17/02/2021 05:03,16410002.5674,1385
17/02/2021 05:08,16411058.3019,1385
17/02/2021 05:13,16411058.3019,1385
17/02/2021 05:18,16511342.8242,1385
17/02/2021 05:23,16511342.8242,1385
17/02/2021 05:28,16539618.2497,1385
17/02/2021 05:33,16653169.2332,1385
17/02/2021 05:38,16653169.2332,1385
17/02/2021 05:43,16650169.2332,1385
17/02/2021 05:48,16628867.7821,1385
17/02/2021 05:53,16629314.2837,1385
17/02/2021 05:58,16630699.1819,1385
17/02/2021 06:03,16630706.367,1385
17/02/2021 06:08,16630794.5481,1385
17/02/2021 06:13,16631105.0362,1385
17/02/2021 06:18,16677559.7204,1386
17/02/2021 06:23,16678657.015,1386
17/02/2021 06:28,16679770.6515,1387
17/02/2021 06:33,16679871.9452,1387
17/02/2021 06:38,16680950.7431,1387
17/02/2021 06:43,16581022.3087,1387
17/02/2021 06:48,16581137.6652,1387
17/02/2021 06:53,16581206.5219,1387
17/02/2021 06:58,16581356.6183,1388
17/02/2021 07:03,16581356.6183,1388
17/02/2021 07:08,16581356.6183,1388
17/02/2021 07:13,16581439.1579,1388
17/02/2021 07:18,16582554.9575,1389
17/02/2021 07:23,16582554.9575,1389
17/02/2021 07:28,16583573.3207,1389
17/02/2021 07:33,16583577.1224,1389
17/02/2021 07:38,16585666.2881,1389
17/02/2021 07:43,16585670.517,1389
17/02/2021 07:48,16585782.7378,1389
17/02/2021 07:53,16584322.3933,1389
17/02/2021 07:58,16585322.3933,1389
17/02/2021 08:03,16585322.3933,1389
17/02/2021 08:08,16585352.2546,1389
17/02/2021 08:13,16583674.241,1390
17/02/2021 08:18,16583774.301,1392
17/02/2021 08:23,16583878.2459,1392
17/02/2021 08:28,16583878.2459,1392
17/02/2021 08:33,16586093.6856,1393
17/02/2021 08:38,16590314.4845,1394
17/02/2021 08:43,16590378.8792,1394
17/02/2021 08:48,16590378.8792,1395
17/02/2021 08:53,16594478.5292,1395
17/02/2021 08:58,16594578.4592,1396
17/02/2021 09:03,16704569.6455,1396
17/02/2021 09:08,16714711.5468,1396
17/02/2021 09:13,16714711.5468,1396
17/02/2021 09:18,16714751.2683,1396
17/02/2021 09:23,16716841.9056,1396
17/02/2021 09:28,16717948.9668,1397
17/02/2021 09:33,16717948.9668,1397
17/02/2021 09:38,16717948.9668,1397
17/02/2021 09:43,16717948.9668,1397
17/02/2021 09:48,16717948.9668,1397
17/02/2021 09:53,16717948.9668,1397
17/02/2021 09:58,16718048.9668,1398
17/02/2021 10:03,16724291.7724,1398
17/02/2021 10:08,16724291.7724,1398
17/02/2021 10:13,16724391.7724,1399
17/02/2021 10:18,16724391.7724,1399
17/02/2021 10:23,16724391.7724,1399
17/02/2021 10:28,16724391.7724,1399
17/02/2021 10:33,16724491.7824,1400
17/02/2021 10:38,16727836.9442,1401
17/02/2021 10:43,16728056.0944,1403
17/02/2021 10:48,16729105.5192,1403
17/02/2021 10:53,16731162.868,1403
17/02/2021 10:58,16731162.868,1403
17/02/2021 11:03,16731170.6934,1403
17/02/2021 11:08,16731170.6934,1403
17/02/2021 11:13,16731170.6934,1403
17/02/2021 11:18,16732238.4626,1403
17/02/2021 11:23,16735446.4223,1403
